kind,group,name,width,height,file,source,sprite_index,texture_source,x,y,global_y
sprite,ca_ea,EA_MES6,396,70,sprites/ca_ea/0005_EA_MES6.png,CA_EA.BIN,5,CA_EA0.GCZ,396,170,170
sprite,ca_ea,EA_MES7,396,70,sprites/ca_ea/0006_EA_MES7.png,CA_EA.BIN,6,CA_EA0.GCZ,0,240,240
sprite,ca_ea,EA_MES8,396,70,sprites/ca_ea/0007_EA_MES8.png,CA_EA.BIN,7,CA_EA0.GCZ,396,240,240
sprite,ca_wd,CA_WINDOW,514,282,sprites/ca_wd/0000_CA_WINDOW.png,CA_WD.BIN,0,CA_WD0.GCZ,0,0,0
sprite,ca_wd,WD1,74,74,sprites/ca_wd/0001_WD1.png,CA_WD.BIN,1,CA_WD0.GCZ,514,0,0
sprite,ca_wd,WD2,74,74,sprites/ca_wd/0002_WD2.png,CA_WD.BIN,2,CA_WD0.GCZ,588,0,0
sprite,ca_wd,WD3,74,74,sprites/ca_wd/0003_WD3.png,CA_WD.BIN,3,CA_WD0.GCZ,662,0,0
sprite,ca_wd,WD4,74,74,sprites/ca_wd/0004_WD4.png,CA_WD.BIN,4,CA_WD0.GCZ,736,0,0
sprite,cong_000,CONG,800,600,sprites/cong_000/0000_CONG.png,CONG_000.BIN,0,CONG_0000.GCZ,0,0,0
sprite,cong_001,CONG,800,600,sprites/cong_001/0000_CONG.png,CONG_001.BIN,0,CONG_0010.GCZ,0,0,0
sprite,cong_002,CONG,800,600,sprites/cong_002/0000_CONG.png,CONG_002.BIN,0,CONG_0020.GCZ,0,0,0
sprite,cong_003,CONG,800,600,sprites/cong_003/0000_CONG.png,CONG_003.BIN,0,CONG_0030.GCZ,0,0,0
sprite,cong_004,CONG,800,600,sprites/cong_004/0000_CONG.png,CONG_004.BIN,0,CONG_0040.GCZ,0,0,0
sprite,cong_005,CONG,800,600,sprites/cong_005/0000_CONG.png,CONG_005.BIN,0,CONG_0050.GCZ,0,0,0
sprite,cong_006,CONG,800,600,sprites/cong_006/0000_CONG.png,cong_006.bin,0,cong_0060.gcz,0,0,0
sprite,cong_007,CONG,800,600,sprites/cong_007/0000_CONG.png,cong_007.bin,0,cong_0070.gcz,0,0,0
sprite,cong_008,CONG,800,600,sprites/cong_008/0000_CONG.png,cong_008.bin,0,cong_0080.gcz,0,0,0
sprite,cong_009,CONG,800,600,sprites/cong_009/0000_CONG.png,cong_009.bin,0,cong_0090.gcz,0,0,0
sprite,cong_010,CONG,800,600,sprites/cong_010/0000_CONG.png,cong_010.bin,0,cong_0100.gcz,0,0,0
sprite,cong_011,CONG,800,600,sprites/cong_011/0000_CONG.png,cong_011.bin,0,cong_0110.gcz,0,0,0
sprite,fg_open,FG_BAR1,28,60,sprites/fg_open/0000_FG_BAR1.png,FG_OPEN.BIN,0,FG_OPEN0.GCZ,334,412,412
sprite,fg_open,FG_BAR2,28,60,sprites/fg_open/0001_FG_BAR2.png,FG_OPEN.BIN,1,FG_OPEN0.GCZ,362,412,412
sprite,fg_open,FG_BAR3,28,60,sprites/fg_open/0002_FG_BAR3.png,FG_OPEN.BIN,2,FG_OPEN0.GCZ,390,412,412
sprite,fg_open,FG_BAR4,28,60,sprites/fg_open/0003_FG_BAR4.png,FG_OPEN.BIN,3,FG_OPEN0.GCZ,418,412,412
sprite,fg_open,FG_BAR_W1,50,60,sprites/fg_open/0004_FG_BAR_W1.png,FG_OPEN.BIN,4,FG_OPEN0.GCZ,284,412,412
sprite,fg_open,FG_BAR_W2,50,64,sprites/fg_open/0005_FG_BAR_W2.png,FG_OPEN.BIN,5,FG_OPEN0.GCZ,234,412,412
sprite,fg_open,FG_OPEN1,512,412,sprites/fg_open/0006_FG_OPEN1.png,FG_OPEN.BIN,6,FG_OPEN0.GCZ,0,0,0
sprite,fg_open,FG_OPEN2,164,104,sprites/fg_open/0007_FG_OPEN2.png,FG_OPEN.BIN,7,FG_OPEN0.GCZ,0,412,412
sprite,fg_open,FG_OPEN3,512,412,sprites/fg_open/0008_FG_OPEN3.png,FG_OPEN.BIN,8,FG_OPEN0.GCZ,512,0,0
sprite,fg_open,FG_YAJI,70,94,sprites/fg_open/0009_FG_YAJI.png,FG_OPEN.BIN,9,FG_OPEN0.GCZ,164,412,412
sprite,hpp_ed_m,BACK_LINE,76,131,sprites/hpp_ed_m/0000_BACK_LINE.png,HPP_ED_M.BIN,0,HPP_ED_M0.GCZ,872,448,448
sprite,hpp_ed_m,BLUE_LINE,128,16,sprites/hpp_ed_m/0001_BLUE_LINE.png,HPP_ED_M.BIN,1,HPP_ED_M0.GCZ,402,708,708
sprite,hpp_ed_m,CHR_01,382,280,sprites/hpp_ed_m/0002_CHR_01.png,HPP_ED_M.BIN,2,HPP_ED_M0.GCZ,222,0,0
sprite,hpp_ed_m,CHR_02,382,280,sprites/hpp_ed_m/0003_CHR_02.png,HPP_ED_M.BIN,3,HPP_ED_M0.GCZ,604,0,0
sprite,hpp_ed_m,CONGLA_1,406,175,sprites/hpp_ed_m/0004_CONGLA_1.png,HPP_ED_M.BIN,4,HPP_ED_M0.GCZ,0,294,294
sprite,hpp_ed_m,CONGLA_2,379,175,sprites/hpp_ed_m/0005_CONGLA_2.png,HPP_ED_M.BIN,5,HPP_ED_M0.GCZ,406,286,286
sprite,hpp_ed_m,EF00,222,294,sprites/hpp_ed_m/0006_EF00.png,HPP_ED_M.BIN,6,HPP_ED_M0.GCZ,0,0,0
sprite,hpp_ed_m,IN_LINE,166,42,sprites/hpp_ed_m/0007_IN_LINE.png,HPP_ED_M.BIN,7,HPP_ED_M0.GCZ,708,837,837
sprite,hpp_ed_m,KIRA_1,90,90,sprites/hpp_ed_m/0008_KIRA_1.png,HPP_ED_M.BIN,8,HPP_ED_M0.GCZ,312,637,637
sprite,hpp_ed_m,M02,114,66,sprites/hpp_ed_m/0009_M02.png,HPP_ED_M.BIN,9,HPP_ED_M0.GCZ,853,771,771
sprite,hpp_ed_m,M05,262,66,sprites/hpp_ed_m/0010_M05.png,HPP_ED_M.BIN,10,HPP_ED_M0.GCZ,591,771,771
sprite,hpp_ed_m,M06,24,66,sprites/hpp_ed_m/0011_M06.png,HPP_ED_M.BIN,11,HPP_ED_M0.GCZ,986,0,0
sprite,hpp_ed_m,M07,24,66,sprites/hpp_ed_m/0012_M07.png,HPP_ED_M.BIN,12,HPP_ED_M0.GCZ,986,66,66
sprite,hpp_ed_m,NAME_BAR,252,6,sprites/hpp_ed_m/0013_NAME_BAR.png,HPP_ED_M.BIN,13,HPP_ED_M0.GCZ,222,280,280
sprite,hpp_ed_m,OBI,128,114,sprites/hpp_ed_m/0014_OBI.png,HPP_ED_M.BIN,14,HPP_ED_M0.GCZ,0,637,637
sprite,hpp_ed_m,PC02_01,71,71,sprites/hpp_ed_m/0015_PC02_01.png,HPP_ED_M.BIN,15,HPP_ED_M0.GCZ,948,448,448
sprite,hpp_ed_m,PC02_02,71,71,sprites/hpp_ed_m/0016_PC02_02.png,HPP_ED_M.BIN,16,HPP_ED_M0.GCZ,402,637,637
sprite,hpp_ed_m,PC02_03,71,71,sprites/hpp_ed_m/0017_PC02_03.png,HPP_ED_M.BIN,17,HPP_ED_M0.GCZ,473,629,629
sprite,hpp_ed_m,PC02_04,71,71,sprites/hpp_ed_m/0018_PC02_04.png,HPP_ED_M.BIN,18,HPP_ED_M0.GCZ,544,629,629
sprite,hpp_ed_m,PC02_05,71,71,sprites/hpp_ed_m/0019_PC02_05.png,HPP_ED_M.BIN,19,HPP_ED_M0.GCZ,615,629,629
sprite,hpp_ed_m,PC02_06,71,71,sprites/hpp_ed_m/0020_PC02_06.png,HPP_ED_M.BIN,20,HPP_ED_M0.GCZ,686,629,629
sprite,hpp_ed_m,PC02_07,71,71,sprites/hpp_ed_m/0021_PC02_07.png,HPP_ED_M.BIN,21,HPP_ED_M0.GCZ,757,629,629
sprite,hpp_ed_m,PC02_08,71,71,sprites/hpp_ed_m/0022_PC02_08.png,HPP_ED_M.BIN,22,HPP_ED_M0.GCZ,828,629,629
sprite,hpp_ed_m,PC02_09,71,71,sprites/hpp_ed_m/0023_PC02_09.png,HPP_ED_M.BIN,23,HPP_ED_M0.GCZ,899,627,627
sprite,hpp_ed_m,PC02_10,71,71,sprites/hpp_ed_m/0024_PC02_10.png,HPP_ED_M.BIN,24,HPP_ED_M0.GCZ,0,751,751
sprite,hpp_ed_m,PC02_11,71,71,sprites/hpp_ed_m/0025_PC02_11.png,HPP_ED_M.BIN,25,HPP_ED_M0.GCZ,71,751,751
sprite,hpp_ed_m,PC02_12,71,71,sprites/hpp_ed_m/0026_PC02_12.png,HPP_ED_M.BIN,26,HPP_ED_M0.GCZ,142,746,746
sprite,hpp_ed_m,PC02_13,71,71,sprites/hpp_ed_m/0027_PC02_13.png,HPP_ED_M.BIN,27,HPP_ED_M0.GCZ,213,746,746
sprite,hpp_ed_m,PC02_14,71,71,sprites/hpp_ed_m/0028_PC02_14.png,HPP_ED_M.BIN,28,HPP_ED_M0.GCZ,284,746,746
sprite,hpp_ed_m,PC02_15,71,71,sprites/hpp_ed_m/0029_PC02_15.png,HPP_ED_M.BIN,29,HPP_ED_M0.GCZ,355,727,727
sprite,hpp_ed_m,PC02_16,71,71,sprites/hpp_ed_m/0030_PC02_16.png,HPP_ED_M.BIN,30,HPP_ED_M0.GCZ,426,724,724
sprite,hpp_ed_m,PC02_17,71,71,sprites/hpp_ed_m/0031_PC02_17.png,HPP_ED_M.BIN,31,HPP_ED_M0.GCZ,497,724,724
sprite,hpp_ed_m,PC02_18,71,71,sprites/hpp_ed_m/0032_PC02_18.png,HPP_ED_M.BIN,32,HPP_ED_M0.GCZ,568,700,700
sprite,hpp_ed_m,PC02_19,71,71,sprites/hpp_ed_m/0033_PC02_19.png,HPP_ED_M.BIN,33,HPP_ED_M0.GCZ,639,700,700
sprite,hpp_ed_m,PC02_20,71,71,sprites/hpp_ed_m/0034_PC02_20.png,HPP_ED_M.BIN,34,HPP_ED_M0.GCZ,710,700,700
sprite,hpp_ed_m,PC02_21,71,71,sprites/hpp_ed_m/0035_PC02_21.png,HPP_ED_M.BIN,35,HPP_ED_M0.GCZ,781,700,700
sprite,hpp_ed_m,PC02_22,71,71,sprites/hpp_ed_m/0036_PC02_22.png,HPP_ED_M.BIN,36,HPP_ED_M0.GCZ,852,700,700
sprite,hpp_ed_m,PC02_23,71,71,sprites/hpp_ed_m/0037_PC02_23.png,HPP_ED_M.BIN,37,HPP_ED_M0.GCZ,923,698,698
sprite,hpp_ed_m,PC02_24,71,71,sprites/hpp_ed_m/0038_PC02_24.png,HPP_ED_M.BIN,38,HPP_ED_M0.GCZ,0,822,822
sprite,hpp_ed_m,PC02_25,71,71,sprites/hpp_ed_m/0039_PC02_25.png,HPP_ED_M.BIN,39,HPP_ED_M0.GCZ,71,822,822
sprite,hpp_ed_m,PC02_26,71,71,sprites/hpp_ed_m/0040_PC02_26.png,HPP_ED_M.BIN,40,HPP_ED_M0.GCZ,142,817,817
sprite,hpp_ed_m,PC02_27,71,71,sprites/hpp_ed_m/0041_PC02_27.png,HPP_ED_M.BIN,41,HPP_ED_M0.GCZ,213,817,817
sprite,hpp_ed_m,PC02_28,71,71,sprites/hpp_ed_m/0042_PC02_28.png,HPP_ED_M.BIN,42,HPP_ED_M0.GCZ,284,817,817
sprite,hpp_ed_m,PC02_29,71,71,sprites/hpp_ed_m/0043_PC02_29.png,HPP_ED_M.BIN,43,HPP_ED_M0.GCZ,355,798,798
sprite,hpp_ed_m,PC02_30,71,71,sprites/hpp_ed_m/0044_PC02_30.png,HPP_ED_M.BIN,44,HPP_ED_M0.GCZ,426,795,795
sprite,hpp_ed_m,P_NAME,104,48,sprites/hpp_ed_m/0045_P_NAME.png,HPP_ED_M.BIN,45,HPP_ED_M0.GCZ,872,579,579
sprite,hpp_ed_m,P_RANK,72,25,sprites/hpp_ed_m/0046_P_RANK.png,HPP_ED_M.BIN,46,HPP_ED_M0.GCZ,948,519,519
sprite,hpp_ed_m,RANK01,354,62,sprites/hpp_ed_m/0047_RANK01.png,HPP_ED_M.BIN,47,HPP_ED_M0.GCZ,0,893,893
sprite,hpp_ed_m,RANK02,354,62,sprites/hpp_ed_m/0048_RANK02.png,HPP_ED_M.BIN,48,HPP_ED_M0.GCZ,354,888,888
sprite,hpp_ed_m,RANK03,354,62,sprites/hpp_ed_m/0049_RANK03.png,HPP_ED_M.BIN,49,HPP_ED_M0.GCZ,0,955,955
sprite,hpp_ed_m,RANK04,354,62,sprites/hpp_ed_m/0050_RANK04.png,HPP_ED_M.BIN,50,HPP_ED_M0.GCZ,354,950,950
sprite,hpp_ed_m,RANK05,354,62,sprites/hpp_ed_m/0051_RANK05.png,HPP_ED_M.BIN,51,HPP_ED_M1.GCZ,0,0,1024
sprite,hpp_ed_m,RANK06,354,62,sprites/hpp_ed_m/0052_RANK06.png,HPP_ED_M.BIN,52,HPP_ED_M1.GCZ,354,0,1024
sprite,hpp_ed_m,RANK07,354,62,sprites/hpp_ed_m/0053_RANK07.png,HPP_ED_M.BIN,53,HPP_ED_M1.GCZ,0,62,1086
sprite,hpp_ed_m,RED_WALL,94,70,sprites/hpp_ed_m/0054_RED_WALL.png,HPP_ED_M.BIN,54,HPP_ED_M0.GCZ,497,795,795
sprite,hpp_ed_m,SIZE,50,66,sprites/hpp_ed_m/0055_SIZE.png,HPP_ED_M.BIN,55,HPP_ED_M0.GCZ,970,627,627
sprite,hpp_ed_m,WIN_0,109,168,sprites/hpp_ed_m/0056_WIN_0.png,HPP_ED_M.BIN,56,HPP_ED_M0.GCZ,785,280,280
sprite,hpp_ed_m,WIN_1,109,168,sprites/hpp_ed_m/0057_WIN_1.png,HPP_ED_M.BIN,57,HPP_ED_M0.GCZ,894,280,280
sprite,hpp_ed_m,WIN_2,109,168,sprites/hpp_ed_m/0058_WIN_2.png,HPP_ED_M.BIN,58,HPP_ED_M0.GCZ,0,469,469
sprite,hpp_ed_m,WIN_3,109,168,sprites/hpp_ed_m/0059_WIN_3.png,HPP_ED_M.BIN,59,HPP_ED_M0.GCZ,109,469,469
sprite,hpp_ed_m,WIN_4,109,168,sprites/hpp_ed_m/0060_WIN_4.png,HPP_ED_M.BIN,60,HPP_ED_M0.GCZ,218,469,469
sprite,hpp_ed_m,WIN_5,109,168,sprites/hpp_ed_m/0061_WIN_5.png,HPP_ED_M.BIN,61,HPP_ED_M0.GCZ,327,469,469
sprite,hpp_ed_m,WIN_6,109,168,sprites/hpp_ed_m/0062_WIN_6.png,HPP_ED_M.BIN,62,HPP_ED_M0.GCZ,436,461,461
sprite,hpp_ed_m,WIN_7,109,168,sprites/hpp_ed_m/0063_WIN_7.png,HPP_ED_M.BIN,63,HPP_ED_M0.GCZ,545,461,461
sprite,hpp_ed_m,WIN_8,109,168,sprites/hpp_ed_m/0064_WIN_8.png,HPP_ED_M.BIN,64,HPP_ED_M0.GCZ,654,461,461
sprite,hpp_ed_m,WIN_9,109,168,sprites/hpp_ed_m/0065_WIN_9.png,HPP_ED_M.BIN,65,HPP_ED_M0.GCZ,763,461,461
sprite,hpp_ed_m,WIN_WIN,184,109,sprites/hpp_ed_m/0066_WIN_WIN.png,HPP_ED_M.BIN,66,HPP_ED_M0.GCZ,128,637,637
sprite,hpp_f84,M01,604,799,sprites/hpp_f84/0000_M01.png,HPP_F84.BIN,0,HPP_F840.GCZ,0,0,0
sprite,hpp_f84,M02,604,799,sprites/hpp_f84/0001_M02.png,HPP_F84.BIN,1,HPP_F841.GCZ,0,0,1024
sprite,hpp_op_m,BLACK,64,64,sprites/hpp_op_m/0000_BLACK.png,HPP_OP_M.BIN,0,HPP_OP_M1.GCZ,932,66,1090
sprite,hpp_op_m,BLUE_WALL,160,90,sprites/hpp_op_m/0001_BLUE_WALL.png,HPP_OP_M.BIN,1,HPP_OP_M0.GCZ,606,465,465
sprite,hpp_op_m,EF00,376,376,sprites/hpp_op_m/0002_EF00.png,HPP_OP_M.BIN,2,HPP_OP_M0.GCZ,0,0,0
sprite,hpp_op_m,EN_EF_A,56,54,sprites/hpp_op_m/0003_EN_EF_A.png,HPP_OP_M.BIN,3,HPP_OP_M0.GCZ,966,894,894
sprite,hpp_op_m,EN_EF_C,50,54,sprites/hpp_op_m/0004_EN_EF_C.png,HPP_OP_M.BIN,4,HPP_OP_M1.GCZ,232,198,1222
sprite,hpp_op_m,EN_EF_I,34,54,sprites/hpp_op_m/0005_EN_EF_I.png,HPP_OP_M.BIN,5,HPP_OP_M0.GCZ,983,440,440
sprite,hpp_op_m,EN_EF_J,48,54,sprites/hpp_op_m/0006_EN_EF_J.png,HPP_OP_M.BIN,6,HPP_OP_M1.GCZ,282,198,1222
sprite,hpp_op_m,EN_EF_K,54,54,sprites/hpp_op_m/0007_EN_EF_K.png,HPP_OP_M.BIN,7,HPP_OP_M1.GCZ,124,198,1222
sprite,hpp_op_m,EN_EF_L,42,54,sprites/hpp_op_m/0008_EN_EF_L.png,HPP_OP_M.BIN,8,HPP_OP_M1.GCZ,982,0,1024
sprite,hpp_op_m,EN_EF_M,64,54,sprites/hpp_op_m/0009_EN_EF_M.png,HPP_OP_M.BIN,9,HPP_OP_M0.GCZ,872,790,790
sprite,hpp_op_m,EN_EF_MINI,230,112,sprites/hpp_op_m/0010_EN_EF_MINI.png,HPP_OP_M.BIN,10,HPP_OP_M0.GCZ,606,353,353
sprite,hpp_op_m,EN_EF_N,56,54,sprites/hpp_op_m/0011_EN_EF_N.png,HPP_OP_M.BIN,11,HPP_OP_M1.GCZ,68,198,1222
sprite,hpp_op_m,EN_EF_O,54,56,sprites/hpp_op_m/0012_EN_EF_O.png,HPP_OP_M.BIN,12,HPP_OP_M0.GCZ,960,296,296
sprite,hpp_op_m,EN_EF_P,54,54,sprites/hpp_op_m/0013_EN_EF_P.png,HPP_OP_M.BIN,13,HPP_OP_M1.GCZ,178,198,1222
sprite,hpp_op_m,EN_EF_T,48,54,sprites/hpp_op_m/0014_EN_EF_T.png,HPP_OP_M.BIN,14,HPP_OP_M1.GCZ,330,198,1222
sprite,hpp_op_m,HI_LIGHT,376,31,sprites/hpp_op_m/0015_HI_LIGHT.png,HPP_OP_M.BIN,15,HPP_OP_M0.GCZ,0,978,978
sprite,hpp_op_m,IN_LINE,220,42,sprites/hpp_op_m/0016_IN_LINE.png,HPP_OP_M.BIN,16,HPP_OP_M0.GCZ,652,805,805
sprite,hpp_op_m,IN_MJP_E,46,58,sprites/hpp_op_m/0017_IN_MJP_E.png,HPP_OP_M.BIN,17,HPP_OP_M0.GCZ,978,64,64
sprite,hpp_op_m,IN_MJP_I,28,58,sprites/hpp_op_m/0018_IN_MJP_I.png,HPP_OP_M.BIN,18,HPP_OP_M0.GCZ,993,352,352
sprite,hpp_op_m,IN_MJP_L,46,58,sprites/hpp_op_m/0019_IN_MJP_L.png,HPP_OP_M.BIN,19,HPP_OP_M0.GCZ,978,122,122
sprite,hpp_op_m,IN_MJP_M,76,58,sprites/hpp_op_m/0020_IN_MJP_M.png,HPP_OP_M.BIN,20,HPP_OP_M1.GCZ,819,132,1156
sprite,hpp_op_m,IN_MJP_N,60,58,sprites/hpp_op_m/0021_IN_MJP_N.png,HPP_OP_M.BIN,21,HPP_OP_M1.GCZ,963,130,1154
sprite,hpp_op_m,IN_MJP_O,68,68,sprites/hpp_op_m/0022_IN_MJP_O.png,HPP_OP_M.BIN,22,HPP_OP_M0.GCZ,764,642,642
sprite,hpp_op_m,IN_MJP_SET,538,104,sprites/hpp_op_m/0023_IN_MJP_SET.png,HPP_OP_M.BIN,23,HPP_OP_M0.GCZ,428,852,852
sprite,hpp_op_m,IN_MJP_T,54,58,sprites/hpp_op_m/0024_IN_MJP_T.png,HPP_OP_M.BIN,24,HPP_OP_M0.GCZ,969,691,691
sprite,hpp_op_m,IN_SP_01,66,64,sprites/hpp_op_m/0025_IN_SP_01.png,HPP_OP_M.BIN,25,HPP_OP_M0.GCZ,903,708,708
sprite,hpp_op_m,IN_SP_02,68,58,sprites/hpp_op_m/0026_IN_SP_02.png,HPP_OP_M.BIN,26,HPP_OP_M1.GCZ,895,132,1156
sprite,hpp_op_m,IN_SP_03,64,64,sprites/hpp_op_m/0027_IN_SP_03.png,HPP_OP_M.BIN,27,HPP_OP_M1.GCZ,627,132,1156
sprite,hpp_op_m,IN_SP_04,56,58,sprites/hpp_op_m/0028_IN_SP_04.png,HPP_OP_M.BIN,28,HPP_OP_M0.GCZ,966,836,836
sprite,hpp_op_m,IN_SP_05,64,64,sprites/hpp_op_m/0029_IN_SP_05.png,HPP_OP_M.BIN,29,HPP_OP_M1.GCZ,691,132,1156
sprite,hpp_op_m,IN_SP_06,64,64,sprites/hpp_op_m/0030_IN_SP_06.png,HPP_OP_M.BIN,30,HPP_OP_M1.GCZ,755,132,1156
sprite,hpp_op_m,IN_SP_07,68,58,sprites/hpp_op_m/0031_IN_SP_07.png,HPP_OP_M.BIN,31,HPP_OP_M1.GCZ,0,198,1222
sprite,hpp_op_m,IN_SP_08,66,64,sprites/hpp_op_m/0032_IN_SP_08.png,HPP_OP_M.BIN,32,HPP_OP_M0.GCZ,936,772,772
sprite,hpp_op_m,IN_SP_09,56,64,sprites/hpp_op_m/0033_IN_SP_09.png,HPP_OP_M.BIN,33,HPP_OP_M0.GCZ,962,627,627
sprite,hpp_op_m,IN_SP_10,64,66,sprites/hpp_op_m/0034_IN_SP_10.png,HPP_OP_M.BIN,34,HPP_OP_M0.GCZ,898,642,642
sprite,hpp_op_m,IN_SP_11,66,66,sprites/hpp_op_m/0035_IN_SP_11.png,HPP_OP_M.BIN,35,HPP_OP_M0.GCZ,832,642,642
sprite,hpp_op_m,IN_SP_12,28,64,sprites/hpp_op_m/0036_IN_SP_12.png,HPP_OP_M.BIN,36,HPP_OP_M0.GCZ,978,0,0
sprite,hpp_op_m,JP_0,57,87,sprites/hpp_op_m/0037_JP_0.png,HPP_OP_M.BIN,37,HPP_OP_M0.GCZ,960,209,209
sprite,hpp_op_m,JP_1,57,87,sprites/hpp_op_m/0038_JP_1.png,HPP_OP_M.BIN,38,HPP_OP_M0.GCZ,936,353,353
sprite,hpp_op_m,JP_2,57,87,sprites/hpp_op_m/0039_JP_2.png,HPP_OP_M.BIN,39,HPP_OP_M0.GCZ,926,453,453
sprite,hpp_op_m,JP_3,57,87,sprites/hpp_op_m/0040_JP_3.png,HPP_OP_M.BIN,40,HPP_OP_M0.GCZ,764,555,555
sprite,hpp_op_m,JP_4,57,87,sprites/hpp_op_m/0041_JP_4.png,HPP_OP_M.BIN,41,HPP_OP_M0.GCZ,821,555,555
sprite,hpp_op_m,JP_5,57,87,sprites/hpp_op_m/0042_JP_5.png,HPP_OP_M.BIN,42,HPP_OP_M0.GCZ,878,555,555
sprite,hpp_op_m,JP_6,57,87,sprites/hpp_op_m/0043_JP_6.png,HPP_OP_M.BIN,43,HPP_OP_M0.GCZ,935,540,540
sprite,hpp_op_m,JP_7,57,87,sprites/hpp_op_m/0044_JP_7.png,HPP_OP_M.BIN,44,HPP_OP_M0.GCZ,652,718,718
sprite,hpp_op_m,JP_8,57,87,sprites/hpp_op_m/0045_JP_8.png,HPP_OP_M.BIN,45,HPP_OP_M0.GCZ,709,718,718
sprite,hpp_op_m,JP_9,57,87,sprites/hpp_op_m/0046_JP_9.png,HPP_OP_M.BIN,46,HPP_OP_M0.GCZ,766,710,710
sprite,hpp_op_m,JP_WAKU,428,126,sprites/hpp_op_m/0047_JP_WAKU.png,HPP_OP_M.BIN,47,HPP_OP_M0.GCZ,0,852,852
sprite,hpp_op_m,KIRA_1,100,100,sprites/hpp_op_m/0048_KIRA_1.png,HPP_OP_M.BIN,48,HPP_OP_M0.GCZ,836,353,353
sprite,hpp_op_m,LOGO_MJ,602,209,sprites/hpp_op_m/0049_LOGO_MJ.png,HPP_OP_M.BIN,49,HPP_OP_M0.GCZ,376,0,0
sprite,hpp_op_m,LOGO_MJ1,764,136,sprites/hpp_op_m/0050_LOGO_MJ1.png,HPP_OP_M.BIN,50,HPP_OP_M0.GCZ,0,582,582
sprite,hpp_op_m,OP_1,202,206,sprites/hpp_op_m/0051_OP_1.png,HPP_OP_M.BIN,51,HPP_OP_M0.GCZ,0,376,376
sprite,hpp_op_m,OP_2,202,206,sprites/hpp_op_m/0052_OP_2.png,HPP_OP_M.BIN,52,HPP_OP_M0.GCZ,202,376,376
sprite,hpp_op_m,OP_3,202,206,sprites/hpp_op_m/0053_OP_3.png,HPP_OP_M.BIN,53,HPP_OP_M0.GCZ,404,353,353
sprite,hpp_op_m,OP_START,652,134,sprites/hpp_op_m/0054_OP_START.png,HPP_OP_M.BIN,54,HPP_OP_M0.GCZ,0,718,718
sprite,hpp_op_m,RAY,80,80,sprites/hpp_op_m/0055_RAY.png,HPP_OP_M.BIN,55,HPP_OP_M0.GCZ,823,710,710
sprite,hpp_op_m,RED_WALL,160,90,sprites/hpp_op_m/0056_RED_WALL.png,HPP_OP_M.BIN,56,HPP_OP_M0.GCZ,766,465,465
sprite,hpp_op_m,RULE,584,144,sprites/hpp_op_m/0057_RULE.png,HPP_OP_M.BIN,57,HPP_OP_M0.GCZ,376,209,209
sprite,hpp_op_m,T_A_01,349,66,sprites/hpp_op_m/0058_T_A_01.png,HPP_OP_M.BIN,58,HPP_OP_M1.GCZ,0,132,1156
sprite,hpp_op_m,T_A_02,564,66,sprites/hpp_op_m/0059_T_A_02.png,HPP_OP_M.BIN,59,HPP_OP_M1.GCZ,0,0,1024
sprite,hpp_op_m,T_B_01,418,66,sprites/hpp_op_m/0060_T_B_01.png,HPP_OP_M.BIN,60,HPP_OP_M1.GCZ,564,0,1024
sprite,hpp_op_m,T_B_02,526,66,sprites/hpp_op_m/0061_T_B_02.png,HPP_OP_M.BIN,61,HPP_OP_M1.GCZ,0,66,1090
sprite,hpp_op_m,T_C_01,278,66,sprites/hpp_op_m/0062_T_C_01.png,HPP_OP_M.BIN,62,HPP_OP_M1.GCZ,349,132,1156
sprite,hpp_op_m,T_C_02,406,66,sprites/hpp_op_m/0063_T_C_02.png,HPP_OP_M.BIN,63,HPP_OP_M1.GCZ,526,66,1090
sprite,jp_get,BONUS,230,70,sprites/jp_get/0000_BONUS.png,jp_get.bin,0,jp_get0.gcz,348,380,380
sprite,jp_get,ITEM_12,220,220,sprites/jp_get/0001_ITEM_12.png,jp_get.bin,1,jp_get0.gcz,0,0,0
sprite,jp_get,ITEM_13,220,220,sprites/jp_get/0002_ITEM_13.png,jp_get.bin,2,jp_get0.gcz,220,0,0
sprite,jp_get,JP_NUM0,136,160,sprites/jp_get/0003_JP_NUM0.png,jp_get.bin,3,jp_get0.gcz,440,0,0
sprite,jp_get,JP_NUM1,136,160,sprites/jp_get/0004_JP_NUM1.png,jp_get.bin,4,jp_get0.gcz,576,0,0
sprite,jp_get,JP_NUM2,136,160,sprites/jp_get/0005_JP_NUM2.png,jp_get.bin,5,jp_get0.gcz,712,0,0
sprite,jp_get,JP_NUM3,136,160,sprites/jp_get/0006_JP_NUM3.png,jp_get.bin,6,jp_get0.gcz,848,0,0
sprite,jp_get,JP_NUM4,136,160,sprites/jp_get/0007_JP_NUM4.png,jp_get.bin,7,jp_get0.gcz,0,220,220
sprite,jp_get,JP_NUM5,136,160,sprites/jp_get/0008_JP_NUM5.png,jp_get.bin,8,jp_get0.gcz,136,220,220
sprite,jp_get,JP_NUM6,136,160,sprites/jp_get/0009_JP_NUM6.png,jp_get.bin,9,jp_get0.gcz,272,220,220
sprite,jp_get,JP_NUM7,136,160,sprites/jp_get/0010_JP_NUM7.png,jp_get.bin,10,jp_get0.gcz,408,220,220
sprite,jp_get,JP_NUM8,136,160,sprites/jp_get/0011_JP_NUM8.png,jp_get.bin,11,jp_get0.gcz,544,160,160
